,Positive distance,Negative distance
2652,2.3271127,27.0163
2653,4.6715546,16.943653
2654,3.046532,14.022342
2655,4.726735,17.270056
2656,4.5886936,13.359507
2657,5.427833,15.080101
2658,6.3569803,25.593153
2659,3.1896064,19.631329
2660,7.367536,23.251146
2661,6.6989937,20.645924
2662,6.308383,34.993176
2663,4.563399,14.628181
2664,5.072323,31.316376
2665,9.829103,40.69049
2666,7.680979,11.682503
2667,2.8930173,14.354978
2668,3.129676,15.70216
2669,4.8276668,17.120903
2670,3.7552905,15.184221
2671,10.271166,30.439308
2672,3.013517,16.256409
2673,2.8589487,24.286104
2674,7.782179,26.355087
2675,7.394065,8.663404
2676,4.472905,25.17364
2677,8.3571205,29.952799
2678,6.40362,22.153639
2679,6.350116,15.811758
2680,6.044056,25.589556
2681,7.9961596,9.365332
2682,8.705776,13.728251
2683,5.1340194,22.968948
2684,3.9856608,26.976067
2685,5.2127047,22.639143
2686,2.2064686,12.8227625
2687,2.909875,20.787828
2688,7.5828505,21.88763
2689,3.4450731,21.43504
2690,0.80726266,16.182322
2691,9.269819,26.158218
2692,8.758223,17.27703
2693,3.3618655,16.222633
2694,2.4939022,31.102869
2695,7.819008,18.1246
2696,4.745064,18.977411
2697,1.8012419,20.342812
2698,6.339175,11.574701
2699,6.3864794,31.255615
2700,6.1651964,27.552956
2701,3.7577944,8.697054
2702,4.0027657,26.579145
2703,10.390209,23.44197
2704,8.588693,24.259396
2705,4.29706,24.499908
2706,8.890909,15.577169
2707,4.8340163,17.047176
2708,3.2132568,20.430813
2709,9.091225,25.184013
2710,5.616719,16.231663
2711,5.7096653,29.311367
2712,7.535435,9.952211
2713,7.7304635,16.807934
2714,8.096677,15.467753
2715,3.097427,13.553644
2716,3.6379004,14.524085
2717,3.418452,11.924448
2718,4.691666,20.092201
2719,5.641488,22.296202
2720,5.9147534,21.222172
2721,7.4510555,23.566542
2722,7.21859,20.511566
2723,5.392475,25.307491
2724,3.276333,27.796343
2725,7.33138,15.732077
2726,2.6278687,31.129332
2727,6.1699047,23.81554
2728,3.7819636,18.009567
2729,5.7929354,18.25338
2730,3.6387472,14.07161
2731,9.053131,24.558603
2732,2.8555984,13.982338
2733,3.5458736,17.941492
2734,8.068312,33.09846
2735,6.095213,19.518581
2736,5.503787,11.703875
2737,4.8317294,11.89613
2738,6.118902,22.888453
2739,8.503651,29.594292
2740,10.512941,24.240253
2741,4.9711657,21.604778
2742,5.4608626,13.281319
2743,2.0791798,17.39146
2744,5.6678658,22.251883
2745,4.5757704,24.966179
2746,5.4110813,15.593886
2747,5.274205,34.711357
2748,9.602742,14.995457
2749,3.7057796,18.61741
2750,5.791486,22.39179
2751,8.423313,20.700306
2752,5.706059,29.888775
2753,2.9723635,8.832496
2754,4.5047164,15.852954
2755,5.9103775,27.729404
2756,4.5718718,26.377272
2757,4.96373,24.178558
2758,4.3687377,8.555967
2759,5.608487,27.693928
2760,6.0503645,17.79002
2761,5.299446,15.139603
2762,5.481887,16.421097
2763,5.148369,15.372674
2764,0.9870946,21.00528
2765,3.0366268,18.339733
2766,8.342325,25.014587
2767,4.090825,20.911026
2768,3.8007452,17.72428
2769,4.558771,26.098343
2770,4.215501,19.229858
2771,3.6455197,12.488959
2772,3.2625585,13.308468
2773,4.6492996,27.961079
2774,3.7574205,15.639805
2775,1.8531277,24.5504
2776,3.7782109,19.255829
2777,5.660646,8.724695
2778,4.0309534,13.497451
2779,6.7207603,18.577812
2780,5.214652,17.05842
2781,5.1403327,14.922022
2782,8.7302265,23.240583
2783,3.120328,20.985136
2784,5.3198643,24.927155
2785,2.2544303,13.77394
2786,9.084068,32.407845
2787,6.4090996,14.472389
2788,7.5935416,13.395977
2789,8.485512,13.977211
2790,4.101645,14.704286
2791,2.1035018,17.35979
2792,4.370928,22.560028
2793,2.2998013,22.572517
2794,4.181862,17.78791
2795,5.0454273,25.877567
2796,4.888764,24.950346
2797,3.589994,22.972626
2798,4.1879005,13.340112
2799,4.2015324,19.09671
2800,7.8023,20.067734
2801,3.8186107,25.349209
2802,3.6777353,6.90175
2803,10.802191,20.093374
2804,4.251618,17.122263
2805,6.9624195,13.976688
2806,4.524213,22.145746
2807,6.454883,17.213009
2808,6.7702513,23.522165
2809,6.1653852,20.366488
2810,5.31985,14.277087
2811,2.2710438,12.937176
2812,3.4077837,27.413805
2813,2.1517305,16.509724
2814,4.4882164,22.758974
2815,4.1331224,21.324284
2816,4.7769437,20.416069
2817,3.7643337,27.010643
2818,3.8074841,15.782224
2819,4.002334,21.631617
2820,3.6047935,15.553642
2821,5.5628014,20.134567
2822,7.431094,30.831188
2823,4.7022934,26.202002
2824,4.774231,14.6158085
2825,12.792093,22.583904
2826,4.7821155,27.384165
2827,5.0815153,19.522392
2828,3.2435956,28.51191
2829,1.5112487,21.063793
2830,7.239562,9.43705
2831,2.5930643,14.319986
2832,2.4437473,20.526186
2833,4.8166037,12.6957655
2834,3.9505086,17.763031
2835,3.0618799,23.518715
2836,3.4461446,9.754368
2837,3.3878832,16.011387
2838,3.717472,22.109531
2839,2.5805335,22.264019
2840,3.5893197,24.579449
2841,4.724126,7.9038677
2842,10.413115,22.06933
2843,11.541688,30.832916
2844,6.6467714,21.889574
2845,5.8909063,16.054394
2846,3.9101002,20.674942
2847,8.672977,19.566582
2848,7.933709,19.05645
2849,4.029494,21.260983
2850,6.8555574,19.740612
2851,5.7528753,34.88439
2852,7.358731,18.470474
2853,6.748957,26.204023
2854,5.0520716,28.802156
2855,4.789466,19.936666
2856,3.7479618,33.24311
2857,3.7620904,17.026686
2858,4.2601604,20.865942
2859,5.9971743,21.420044
2860,8.253228,22.167927
2861,8.833076,21.17483
2862,4.6909213,22.031418
2863,5.19691,27.35608
2864,3.104467,15.460981
2865,4.803655,11.298544
2866,4.297161,27.484686
2867,4.7977333,15.284794
2868,7.183877,18.503492
2869,2.2342513,15.771428
2870,7.206793,9.476623
2871,4.7257023,18.353497
2872,3.5166914,29.460938
2873,5.555553,31.12239
2874,3.73015,22.483791
2875,3.8963265,25.342974
2876,4.194002,20.27799
2877,3.7429957,14.115755
2878,3.2754798,31.031912
2879,4.893519,21.28537
2880,6.4717913,12.119549
2881,2.0245376,25.87684
2882,9.438383,20.527725
2883,7.4340973,14.643668
2884,3.7766166,11.317237
2885,3.512066,23.759636
2886,3.8368511,20.409264
2887,2.6352055,21.359459
2888,12.698216,20.59041
2889,2.6035182,18.182123
2890,5.1318593,18.813696
2891,10.021349,15.792823
2892,5.028861,27.576408
2893,5.8850784,17.097557
2894,4.8052263,23.813585
2895,6.67479,22.805107
2896,4.0912337,16.247505
2897,5.1622753,36.591476
2898,5.2019253,28.290148
2899,6.3471866,19.706675
2900,8.368231,18.255917
2901,8.42582,18.02058
2902,8.817834,22.186321
2903,4.8769064,20.297554
2904,6.484973,13.4265
2905,3.500594,20.351913
2906,5.1161623,39.69224
2907,7.0432487,14.868614
2908,8.894245,25.678446
2909,2.7489166,26.58385
2910,7.3225493,22.862118
2911,3.0029397,26.967178
2912,5.798544,7.73514
2913,6.229483,8.920429
2914,3.0935597,28.506584
2915,7.611789,23.519188
2916,3.4158468,17.144634
2917,2.7572799,24.63433
2918,5.3739066,30.932016
2919,2.82772,24.635786
2920,4.3143196,15.13971
2921,5.738406,26.114445
2922,3.1684713,13.598854
2923,2.4091413,15.505922
2924,3.3671908,24.049667
2925,2.9266346,29.729101
2926,3.0083265,20.296036
2927,2.9579902,19.340263
2928,4.4305468,19.017826
2929,5.4067545,17.342506
2930,6.302256,23.06943
2931,8.304543,18.333576
2932,4.7949586,13.289738
2933,4.459595,22.720991
2934,8.219027,16.435144
2935,4.4945283,22.77761
2936,6.0592494,21.88261
2937,6.7534895,16.959738
2938,4.641133,23.509691
2939,3.9163423,13.271529
2940,5.271142,25.778744
2941,5.229707,32.60009
2942,6.3414307,15.597566
2943,7.339752,29.2901
2944,3.7660341,27.654758
2945,3.2862535,25.469032
2946,6.446661,25.7247
2947,4.913063,21.469254
2948,4.650218,18.862946
2949,2.7267923,15.617878
2950,3.9736114,21.10511
2951,4.4527693,20.735909
2952,5.036339,15.056476
2953,5.199091,23.893456
2954,7.160824,22.8626
2955,3.8311112,17.615837
2956,5.7374125,22.636728
2957,5.677396,8.982973
2958,5.6941824,11.758159
2959,3.957019,17.671318
2960,3.5139637,24.119812
2961,3.076234,36.06998
2962,4.8431683,19.377668
2963,6.5185795,23.723349
2964,3.7711174,21.175781
2965,9.210949,19.07535
2966,5.113263,19.435482
2967,5.280286,27.620682
2968,7.210101,19.566275
2969,9.106033,23.048079
2970,4.73098,21.201637
2971,3.0249171,9.245268
2972,2.7178245,32.314537
2973,5.247965,25.780981
2974,3.3244913,26.669327
2975,2.3433547,20.112736
2976,4.423253,20.849773
2977,3.8318987,23.45898
2978,6.2024717,21.90643
2979,5.0329847,20.818813
2980,5.4965,25.37413
2981,4.2861648,24.677689
2982,7.0050087,26.29361
2983,5.919101,23.523586
2984,4.388488,21.633064
2985,8.320222,22.824036
2986,2.0150113,16.458021
2987,5.371537,24.527935
2988,5.036847,15.286034
2989,4.4514165,21.172073
2990,2.7584605,20.784904
2991,1.3739107,29.002956
2992,8.674211,13.589558
2993,3.533733,17.398441
2994,2.4041557,12.495485
2995,9.116253,18.613798
2996,6.2763357,21.32164
2997,7.3507605,21.54308
2998,5.7952094,20.298857
2999,4.6611176,17.281017
3000,7.5766106,17.884537
3001,8.490952,15.690201
3002,3.6150293,19.786938
3003,6.5697727,26.168957
3004,4.018347,18.128128
3005,6.5430403,13.836249
3006,1.577477,28.275711
3007,6.8016267,18.168018
3008,7.127162,19.300577
3009,9.473177,20.63393
3010,8.659673,19.282566
3011,1.9651623,13.850409
3012,9.244006,19.346706
3013,1.2903173,15.363459
3014,4.358184,20.81809
3015,6.6280265,11.608467
3016,5.9656954,22.712053
3017,5.1979175,14.46213
3018,2.8631816,17.03106
3019,4.0561275,20.860966
3020,4.4367294,22.192312
3021,11.241735,26.984484
3022,2.1796024,27.439957
3023,3.3983076,17.113914
3024,2.3451393,22.817747
3025,3.5307462,22.715244
3026,4.249095,23.526531
3027,3.2181015,15.789396
3028,6.2399173,18.555016
3029,8.499886,25.468313
3030,3.6866705,17.222885
3031,5.8795633,22.940136
3032,1.9680016,18.01087
3033,7.9635553,29.868195
3034,2.8527021,11.620113
3035,6.0928698,20.770395
3036,4.381959,22.969307
3037,2.8732123,18.401993
3038,3.0942159,25.428947
3039,4.492906,20.460262
3040,5.3244104,23.77009
3041,4.7952337,17.008339
3042,5.551782,11.563273
3043,8.98105,22.21323
3044,5.567349,24.572565
3045,3.2160413,22.89097
3046,6.034136,11.964502
3047,6.4903183,23.598747
3048,7.48813,15.434315
3049,4.6463003,20.030235
3050,4.9483004,18.703394
3051,2.9740093,13.197729
3052,1.6635263,28.847689
3053,2.7760532,24.344643
3054,5.9298153,16.850187
3055,5.787145,18.351528
3056,4.489072,11.460728
3057,6.6401567,23.368984
3058,6.5868454,25.458792
3059,6.499307,23.959015
3060,5.710022,26.552242
3061,10.189787,33.02034
3062,6.2524843,30.640265
3063,9.856775,16.30338
3064,3.8038726,12.466836
3065,9.124048,13.785723
3066,8.737547,15.509528
3067,4.53741,10.211991
3068,4.577417,14.377804
3069,6.2484756,30.223984
3070,9.353865,8.168301
3071,4.0702834,19.156826
3072,2.3591704,17.275547
3073,5.242355,21.754692
3074,5.582204,17.365944
3075,6.45928,12.926828
3076,2.0626059,11.885485
3077,4.173247,14.135901
3078,4.7013016,29.948738
3079,4.174524,13.676831
3080,3.993237,29.80783
3081,4.9245663,17.839878
3082,11.511935,25.0533
3083,5.54553,9.357889
3084,6.5396566,20.868666
3085,2.2725425,9.910498
3086,7.0168896,24.82681
3087,3.7129774,16.43909
3088,6.0505943,8.256601
3089,3.157883,20.331375
3090,6.378651,16.83711
3091,8.857718,23.916376
3092,11.358942,16.94443
3093,5.6513405,25.797182
3094,2.9209373,26.743265
3095,3.3066833,21.6293
3096,2.6949022,21.748222
3097,5.5650454,11.600877
3098,2.1739974,18.545658
3099,1.2229224,27.932878
3100,4.1028237,21.40681
3101,5.8503513,12.774702
3102,5.7807336,25.660261
3103,7.3401217,28.644838
3104,4.825345,20.710045
3105,2.3055937,13.733038
3106,5.822413,20.850853
3107,7.250412,17.412163
3108,3.6127384,11.446197
3109,5.7248015,8.292911
3110,6.279246,20.153576
3111,4.8703847,21.023142
3112,6.7198725,16.673798
3113,7.452239,21.624056
3114,5.425662,19.729824
3115,7.89489,20.65699
3116,3.630756,15.397681
3117,1.4508617,17.73296
3118,5.691393,20.550463
3119,6.1126337,17.510773
3120,3.9993997,20.72594
3121,4.386292,22.9555
3122,5.9559317,19.677227
3123,3.04534,16.197918
3124,5.6135263,21.13233
3125,8.887892,15.779583
3126,7.249275,21.242804
3127,3.054648,23.661919
3128,2.9809809,23.914417
3129,7.561641,23.854506
3130,1.6310918,23.273586
3131,1.4751511,19.043795
3132,4.080126,22.908691
3133,3.8156435,12.985033
3134,8.298269,24.658215
3135,4.462409,28.646507
3136,6.8370867,20.40446
3137,6.553115,12.195075
3138,5.2795362,17.29773
3139,3.283081,17.106583
3140,8.836542,24.084824
3141,7.0152287,11.688718
3142,8.862307,27.698101
3143,5.2965517,32.57545
3144,3.3474026,20.028229
3145,6.797098,29.149164
3146,9.676521,26.279325
3147,7.4103184,21.945967
3148,4.651995,7.7184277
3149,4.920437,8.983266
3150,5.096082,20.186104
3151,1.897781,12.399389
3152,3.671761,15.4653225
3153,6.173769,19.348959
3154,2.7751703,21.607212
3155,3.1057196,19.063763
3156,4.9655466,26.502998
3157,7.2743187,15.551452
3158,4.821852,20.07791
3159,5.719921,22.825268
3160,3.1666813,23.286346
3161,5.4247313,32.532814
3162,2.6673553,13.761749
3163,3.500495,25.332602
3164,2.4820967,16.497978
3165,6.689287,28.337946
3166,8.396325,29.427267
3167,4.782772,31.26725
3168,2.019312,9.118433
3169,2.5924356,23.068403
3170,3.2016633,22.47256
3171,6.4008694,25.643475
3172,7.4674387,13.378561
3173,6.4068327,18.548279
3174,3.110484,27.128582
3175,6.646331,19.38835
3176,3.349398,10.889465
3177,6.790337,29.439705
3178,7.6423264,25.131285
3179,3.1386166,22.216301
3180,4.546339,23.134699
3181,3.1344428,22.373707
3182,3.717886,19.759104
3183,6.0655375,22.557554
3184,3.914855,19.456375
3185,9.973827,25.940594
3186,5.907775,23.342743
3187,3.713924,19.36421
3188,3.6592517,14.702791
3189,10.304552,24.89307
3190,6.9871573,20.03232
3191,7.2359095,20.80652
3192,7.384206,18.717798
3193,3.7858644,20.885733
3194,2.1378481,22.087597
3195,4.9733176,19.918629
3196,7.2662,19.60264
3197,3.2587862,19.935257
3198,4.952276,25.857891
3199,7.8945827,16.093008
3200,5.260133,29.850597
3201,4.4356656,16.970894
3202,3.6724157,21.028946
3203,3.5916665,25.371494
3204,7.5232077,13.895954
3205,5.2809744,17.233679
3206,6.5988235,19.716793
3207,12.603968,17.830933
3208,5.8120294,22.185158
3209,5.455509,17.105701
3210,4.9389887,18.967478
3211,5.2284985,28.842844
3212,4.585829,18.186857
3213,7.1904316,23.442196
3214,5.6062546,15.249573
3215,6.8972387,16.725971
3216,7.153078,19.214066
3217,4.3145638,15.936126
3218,5.3639207,28.731632
3219,4.054521,23.507534
3220,10.241251,18.224678
3221,4.820854,11.3531475
3222,5.322235,27.099104
3223,6.704317,18.490402
3224,5.7104115,19.93053
3225,4.9303474,13.861095
3226,4.4185147,23.587355
3227,3.999777,23.5098
3228,3.2695096,11.779158
3229,3.463752,14.571237
3230,6.4722204,26.884182
3231,5.958646,20.803543
3232,0.60178685,27.051807
3233,5.593487,23.268538
3234,9.040948,18.95855
3235,5.200094,23.437672
3236,5.153268,17.08141
3237,2.8667517,24.125948
3238,4.871489,25.077976
3239,3.860092,20.4244
3240,5.7368774,9.684729
3241,4.5217,24.529697
3242,5.7031646,23.144423
3243,7.2454786,23.148308
3244,6.320832,15.174189
3245,6.226874,21.78019
3246,5.6600776,19.672327
3247,3.6520545,16.7613
3248,3.675581,21.59486
3249,4.5271525,19.816734
3250,3.6487665,28.105263
3251,5.5367613,21.897255
3252,4.830886,25.072708
3253,5.8540535,27.901203
3254,2.5507252,22.087818
3255,5.3392277,23.270279
3256,3.919187,19.132801
3257,4.145382,18.039951
3258,5.707184,20.779037
3259,5.358635,18.36726
3260,6.2761517,9.590727
3261,7.2959495,12.680609
3262,3.5370688,18.562572
3263,2.844287,15.377907
3264,4.2934732,26.550943
3265,4.3009005,25.72564
3266,3.6082332,18.163923
3267,7.9924836,27.37403
3268,5.301093,19.138485
3269,8.445336,16.208448
3270,5.527095,23.078789
3271,4.962208,16.278017
3272,6.7277246,12.02867
3273,1.2589759,15.686462
3274,6.5660844,15.8895035
3275,1.568008,18.089428
3276,4.3806896,17.891562
3277,7.9235697,8.493499
3278,6.596619,18.120266
3279,6.474187,24.473003
3280,5.408115,13.457796
3281,3.8145084,18.67025
3282,4.0338106,8.598511
3283,3.1932998,14.026694
3284,4.1952515,17.07262
3285,3.8539743,26.280407
3286,3.934669,18.472712
3287,3.5511432,24.966843
3288,6.4267097,15.813494
3289,5.9745283,20.476921
3290,6.092759,19.392244
3291,2.5531745,17.44563
3292,3.902485,7.673173
3293,8.620999,26.526062
3294,5.1578665,20.83897
3295,5.2807746,19.649906
3296,5.0791283,14.720876
3297,4.06307,18.27898
3298,7.2622423,19.047329
3299,8.403248,15.56789
3300,7.5845766,21.796795
3301,5.1078434,21.128635
3302,6.3649836,24.339174
3303,5.531805,14.667781
3304,4.900399,22.513453
3305,9.021214,5.58895
3306,3.5197287,21.60487
3307,4.7772827,12.140049
3308,4.843634,11.387437
3309,2.6749158,22.973862
3310,3.7049923,20.838326
3311,3.4345388,12.870113
3312,2.8741956,16.865074
3313,3.0663102,23.831535
3314,6.5985885,22.91634
3315,6.4576845,22.039242
3316,6.0970764,25.613022
3317,6.638268,28.261314
3318,2.280375,20.511429
3319,7.2616873,24.82723
3320,6.5667725,26.28823
3321,5.5061784,20.895842
3322,7.5506616,18.111744
3323,3.0280097,23.867493
3324,5.9952555,29.270435
3325,1.3464937,11.750313
3326,3.7203617,9.451542
3327,7.6423473,18.470623
3328,6.5999136,19.127182
3329,8.387845,17.768393
3330,7.283707,23.03331
3331,6.4040785,13.533507
3332,5.4300146,32.64344
3333,7.060977,23.10056
3334,5.1036572,11.764036
3335,4.1740437,33.934307
3336,4.935747,16.767101
3337,7.3939786,25.950186
3338,5.6853466,29.016869
3339,6.567892,27.1358
3340,4.314696,22.762823
3341,3.1352146,18.082401
3342,5.1920185,24.529278
3343,8.356427,18.196241
3344,3.7019563,19.99552
3345,5.8781548,17.639782
3346,6.362879,15.327107
3347,8.028414,19.243284
3348,2.7997992,14.167194
3349,8.648771,35.801033
3350,4.4287367,19.535616
3351,5.442272,19.709965
3352,6.191635,17.556156
3353,8.651443,17.64149
3354,2.0585048,19.855362
3355,3.992762,24.743256
3356,3.0699887,22.852596
3357,6.577425,19.740309
3358,7.7962065,23.53855
3359,8.62682,14.134775
3360,4.180766,16.98005
3361,4.375896,19.018768
3362,4.8104525,20.771122
3363,6.6675043,19.547764
3364,7.751742,26.095886
3365,6.4403186,18.72616
3366,4.362978,26.731697
3367,5.887433,24.332493
3368,9.235022,32.153244
3369,5.9245973,11.714653
3370,2.480836,23.835487
3371,5.595299,19.088894
3372,8.943724,29.680717
3373,6.4851,32.817223
3374,2.01133,21.386908
3375,4.276269,11.023548
3376,2.8970098,23.831854
3377,2.1920683,22.885288
3378,5.744252,22.912426
3379,1.9539461,10.101223
3380,3.979175,18.682821
3381,2.3380313,27.743208
3382,7.5878086,24.26397
3383,5.3071613,20.10965
3384,9.946344,24.137018
3385,5.5185423,32.41088
3386,4.1004906,20.909554
3387,5.480155,16.91645
3388,2.9833999,28.945599
3389,5.1165986,21.796518
3390,5.402775,18.242085
3391,6.4938154,21.758656
3392,7.430845,19.891994
3393,4.40598,22.899397
3394,6.050989,21.6876
3395,7.660239,24.052269
3396,6.6310368,22.773502
3397,6.752307,19.571583
3398,4.480169,22.235374
3399,5.5570765,17.792519
3400,4.8195877,22.531773
3401,3.3490627,33.373512
3402,2.350038,14.052107
3403,5.842049,16.437798
3404,4.7753496,15.431271
3405,3.9100363,20.086033
3406,4.622569,12.245726
3407,2.726306,19.339886
3408,6.740368,23.236727
3409,3.7837925,23.757103
3410,2.1660304,19.171776
3411,1.0978218,17.309109
3412,2.9604015,28.326233
3413,5.9397016,21.744556
3414,3.4365242,18.104025
3415,2.410295,23.678186
3416,5.878553,21.076042
3417,3.504256,18.720846
3418,6.171497,18.640705
3419,9.1678295,20.341131
3420,7.275344,21.95847
3421,5.52582,23.678654
3422,5.8260484,24.869942
3423,5.4012156,19.51513
3424,8.296245,24.702835
3425,4.914013,15.619173
3426,2.610182,16.632977
3427,8.846849,12.622975
3428,8.0953045,15.1357565
3429,5.5805335,23.979313
3430,5.0898767,29.650366
3431,8.052675,24.09768
3432,6.403045,19.008041
3433,4.1205816,22.930325
3434,7.9390035,17.075638
3435,3.9738293,17.936045
3436,5.3617945,16.53825
3437,3.9394712,24.832283
3438,5.6346064,23.167309
3439,4.223422,29.341179
3440,4.2430067,27.171638
3441,5.3610363,21.593887
3442,5.0110035,18.21737
3443,7.3324823,12.845814
3444,7.4745293,19.000551
3445,4.699216,21.926952
3446,5.5697107,19.163204
3447,9.99231,19.899002
3448,5.1427,12.09989
3449,5.683198,13.862827
3450,10.690812,22.132452
3451,2.1212478,19.738598
3452,4.974841,22.837818
3453,2.717198,13.9063835
3454,5.3402057,20.03531
3455,1.4125159,23.184895
3456,6.7935495,18.767696
3457,5.2157526,21.14662
3458,1.7929353,12.572485
3459,12.338414,22.962841
3460,2.9085555,19.439758
3461,5.023192,19.683321
3462,7.0637503,27.408476
3463,7.5784945,18.33936
3464,5.068986,19.596176
3465,4.130902,25.285809
3466,2.321113,16.960648
3467,3.0157008,21.705456
3468,8.069429,14.74597
3469,7.9198117,17.361
3470,5.692722,32.571037
3471,3.917787,13.016355
3472,10.273062,15.112678
3473,7.867854,20.70335
3474,5.830982,27.880747
3475,2.9162045,20.08733
3476,1.2192644,25.656557
3477,5.0307302,18.240093
3478,5.567544,24.705769
3479,4.895836,37.187508
3480,4.114611,15.540266
3481,5.4884005,13.502437
3482,4.09829,17.106668
3483,2.718574,17.925972
3484,3.6401489,18.075941
3485,2.8056674,20.00083
3486,5.804782,24.245321
3487,1.8645031,21.521137
3488,6.5593815,12.829429
3489,6.0709715,21.053041
3490,6.703141,24.002626
3491,4.693348,15.742051
3492,4.058855,16.996088
3493,2.5929277,8.435475
3494,5.067494,13.6221695
3495,8.237643,18.88524
3496,7.7811794,24.196983
3497,5.2797046,22.656847
3498,2.739465,8.377644
3499,3.3882651,18.091745
3500,3.6033237,16.814604
3501,4.7908154,16.88063
3502,4.8687677,27.172085
3503,5.6372056,27.682158
3504,3.8402286,19.665947
3505,4.332461,19.023937
3506,2.150486,26.465435
3507,3.5928242,19.02029
3508,6.8099365,13.790172
3509,3.3519626,24.760807
3510,7.296138,21.922073
3511,4.807615,10.441004
3512,4.2634015,13.368256
3513,4.168111,24.943588
3514,4.807453,12.718403
3515,3.6635215,29.858538
3516,9.395035,24.293331
3517,5.932146,19.524008
3518,4.712922,16.594648
3519,6.2710953,27.57891
3520,4.535599,12.826353
3521,6.968299,18.399405
3522,4.6073313,12.245115
3523,5.0191097,30.203043
3524,4.3861847,17.944572
3525,5.1470184,23.802303
3526,2.6952598,20.656057
3527,4.7804575,11.413008
3528,4.1590376,24.002987
3529,6.548381,25.633276
3530,6.109978,22.495127
3531,4.9493494,19.56157
3532,5.0580144,21.932316
3533,8.515288,12.737005
3534,5.225542,28.169704
3535,6.645395,12.698576
3536,5.1184835,6.1246734
3537,4.494635,9.820271
3538,5.3813705,26.332123
3539,4.5527897,23.11354
3540,9.559912,28.878963
3541,4.911267,10.767535
3542,7.1617804,21.418627
3543,5.393512,15.633223
3544,6.5459156,15.952565
3545,4.1499796,13.913618
3546,3.9342818,23.277935
3547,3.5619748,23.810827
3548,4.6342344,25.397
3549,7.7206717,27.46043
3550,5.0023966,10.868871
3551,8.621368,28.817997
3552,7.834942,18.109325
3553,2.5322626,16.960884
3554,9.249718,28.63412
3555,5.746786,12.921371
3556,7.6986785,18.873007
3557,10.645483,26.863602
3558,3.2989058,12.119284
3559,4.363609,15.957734
3560,4.363797,10.273363
3561,8.388453,18.38792
3562,5.5092325,23.305664
3563,8.997653,0.0
3564,3.4386516,15.084859
3565,3.8519669,16.963757
3566,5.4254017,9.346128
3567,4.9753976,14.517412
3568,5.4620457,12.651378
3569,5.8807464,24.610476
3570,3.4914787,14.550466
3571,7.8143544,18.804052
3572,6.636738,15.2196665
3573,4.5402484,15.575869
3574,3.5680237,19.2802
3575,10.130217,23.041115
3576,3.063633,22.273926
3577,4.6565933,27.790592
3578,6.3257804,12.180769
3579,5.797509,24.876675
3580,5.509813,27.439568
3581,8.59564,8.437122
3582,6.914048,21.34546
3583,4.777754,16.313503
3584,2.240973,14.030689
3585,1.9931183,16.588749
3586,1.8747131,17.993143
3587,7.9694004,24.213451
3588,4.735745,13.766177
3589,6.0607014,21.723133
3590,4.0081215,9.426722
3591,4.34777,14.200861
3592,6.9131513,15.935949
3593,7.5434074,16.47089
3594,4.217117,18.474981
3595,4.3026223,11.359834
3596,6.7092447,19.8493
3597,4.6916704,24.32571
3598,4.8502545,13.171785
3599,0.6895117,24.093002
3600,2.9766934,29.715065
3601,3.0588093,29.065876
3602,4.0373464,26.977623
3603,6.3700085,21.517902
3604,5.0295615,19.981804
3605,3.303424,15.277346
3606,10.286264,22.25342
3607,3.5831747,19.90371
3608,7.3138866,19.324486
3609,7.9355125,11.605893
3610,8.261475,29.384354
3611,3.0651486,14.446441
3612,8.937262,28.553139
3613,9.565308,22.375301
3614,4.3891373,20.698784
3615,5.388631,14.631226
3616,3.4851599,16.580715
3617,9.085596,20.69435
3618,6.1228666,25.810972
3619,4.005764,20.104168
3620,1.9266925,16.604227
3621,3.5778465,22.213741
3622,4.8638644,24.895689
3623,4.5949583,20.048393
3624,4.378538,29.206856
3625,6.2632895,28.138279
3626,7.167104,21.469433
3627,2.828123,7.4348264
3628,3.8166103,19.601519
3629,4.048789,25.120743
3630,5.091276,19.761059
3631,1.9372505,17.951702
3632,1.7757792,34.58614
3633,10.058023,24.274727
3634,7.006214,24.091934
3635,5.5435276,18.487076
3636,9.263035,20.984125
3637,6.6949205,10.212564
3638,3.8923647,15.01306
3639,5.1013365,21.320316
3640,5.219594,17.685009
3641,4.663197,20.521399
3642,5.0477753,24.686699
3643,4.498056,18.361698
3644,5.3834147,21.691505
3645,7.3910856,14.565134
3646,1.2185092,21.250114
3647,6.7342877,17.699608
3648,4.0987787,18.55724
3649,3.5707347,24.838257
3650,1.7270987,27.899391
3651,2.9710855,13.69181
3652,4.305524,15.169348
3653,4.6758337,17.381245
3654,9.76056,18.682129
3655,10.392805,19.04425
3656,4.5909605,22.647575
3657,8.582922,22.126814
3658,6.4697948,18.257282
3659,5.2262325,12.663807
3660,5.3033643,25.813236
3661,2.6729558,16.989174
3662,4.426667,25.879917
3663,7.0447664,20.436438
3664,5.5502214,15.410196
3665,6.0143104,21.45251
3666,4.1504245,23.013752
3667,5.8208704,14.4061775
3668,2.9995413,16.054241
3669,3.3517907,15.747716
3670,12.797821,30.128292
3671,2.1006784,21.540524
3672,2.9523106,11.231816
3673,2.588186,15.9157915
3674,8.198914,11.628813
3675,6.1894236,19.267387
3676,4.640312,9.992153
3677,10.218244,22.567467
3678,7.319226,15.326932
3679,5.1682405,8.323547
3680,5.033629,20.417988
3681,8.049508,35.341927
